u'^\\s*[#*=]{4,}\\n[a-z0-9 -]+\\n[#*=]{4,}\\s*'	283,332,339,356,436,518,538,670,689,747,787,832,975,1000,1247,1288,1495
'[-]'	302,323,355,422,560,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'[_-]'	82,89,992,1004,1074,1075,1104,1257,1317,1386,1415,1469,1495,1501,1536,1580
'[\\d.]+'	12,287,412,602,759,852,961,1054,1087,1221,1263,1290,1509,1511,1580,1594
'"([^"]+)"'	12,287,381,412,602,759,812,852,961,1054,1087,1221,1509,1511,1555,1580
'[^a-zA-Z0-9_]'	317,428,466,534,768,825,917,1007,1047,1050,1060,1268,1277,1466,1580,1602
'^-r\\s*([^ ])?'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1594,1634
'^[012TF\\*]{9}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
'``([^`\\s]+?)``'	95,131,274,302,334,573,849,878,951,1004,1012,1086,1158,1176,1495,1525
'\\?|[-+]?[.\\w]+$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
'-isysroot [^ \t]*'	12,287,412,602,759,852,961,1054,1087,1221,1263,1290,1509,1511,1580,1594
'\\s*((\\w|[-.])+)'	287,487,498,602,662,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
'[ \\t\\n][ \\t\\n]+'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
'(?:W/)?"((?:\\\\.|[^"])*)"'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
'.*; charset=([\\w\\d-]+);?'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
'https?://[^/]*(/.*reset/\\S*)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
'&([a-zA-Z][a-zA-Z0-9]*|#[0-9]*)?|<([a-zA-Z][^<>]*|/([a-zA-Z][^<>]*)?|![^<>]*)?'	12,287,412,413,510,602,759,774,852,961,1054,1076,1087,1221,1509,1511
'.+UNIT ?\\["(?P<unit_name>[\\w \\\'\\(\\)]+)", ?(?P<unit>[\\d\\.]+)(,AUTHORITY\\["(?P<unit_auth_name>[\\w \\\'\\(\\)]+)","(?P<unit_auth_val>\\d+)"\\])?\\]([\\w ]+)?(,AUTHORITY\\["(?P<auth_name>[\\w \\\'\\(\\)]+)","(?P<auth_val>\\d+)"\\])?\\]$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
'[-\\.]'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'[-/\\.]'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^[-\\w]+$'	82,89,302,323,355,422,849,866,878,1004,1074,1075,1495,1517,1634
'(\\.|\\s)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'(\\.|\\s|/|-)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^([^=]*)=(.*)$'	12,287,412,560,602,759,852,961,1054,1087,1221,1495,1509,1511,1580
'[\\-\\s\\(\\)]'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'realm="([^"]*)"'	147,181,190,220,325,454,582,622,666,707,915,927,1003,1247,1597
'^\\s*([^=\\s;,]+)'	12,225,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
"^'([^']+)'(\\|.*$)"	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1580,1634
'^\\s*=\\s*([^\\s;,]*)'	12,225,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
'<(/)?([^ ]+?)(?: (/)| .*?)?>'	82,89,302,323,355,422,866,1004,1021,1074,1075,1184,1468,1495,1517
'^([-+])?(\\d\\d?):?(\\d\\d)?$'	12,225,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
'\\s*(<=?|>=?|==|!=)\\s*((\\w|[-.])+)'	287,487,498,602,662,1033,1087,1257,1415,1469,1509,1536,1580,1594,1634
'^(\\d{2})[-\\.]?(\\d{4})[-\\.]?(\\d{4})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'&#(?:[0-9]+|[xX][0-9a-fA-F]+)[^0-9a-fA-F]'	12,43,287,381,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'^0\\d(\\s|\\.)?(\\d{2}(\\s|\\.)?){3}\\d{2}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^(\\d{4})[ -]?(\\d{4})[ -]?(\\d{2})[ -]?(\\d{10})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^\\s*=\\s*\\"([^\\"\\\\]*(?:\\\\.[^\\"\\\\]*)*)\\"'	12,225,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
'^(\\s+)?\\{[\\s\\w,\\[\\]\\{\\}\\-\\."\\\':]+\\}(\\s+)?$'	302,323,355,422,849,866,878,1004,1012,1086,1184,1495,1517,1580,1634
'^(?P<area>\\d{3})[-\\ ]?(?P<group>\\d{2})[-\\ ]?(?P<serial>\\d{4})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'(?P<name>[^-]+)( -(?P<ver>[^-]+) (-py(?P<pyver>[^-]+) (-(?P<plat>.+))? )? )?'	487,498,602,662,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
'^[SMTWF][a-z][a-z], (\\d\\d) ([JFMASOND][a-z][a-z]) (\\d\\d\\d\\d) (\\d\\d):(\\d\\d):(\\d\\d) GMT$'	12,225,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
'^(?P<residence>\\d{10})(?P<origin>\\w{1,3})[-\\ ]?(?P<birthday>\\d{7})[-\\ ]?(?P<validity>\\d{7})[-\\ ]?(?P<checksum>\\d{1})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'[\\s.]'	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1634
'[/\\\\]'	294,322,467,503,505,534,656,712,906,1004,1216,1262,1404,1466
'^[ \\t]*'	12,31,52,188,412,597,759,852,961,1050,1054,1087,1221,1511
'^[ \t]*$'	12,54,111,132,412,759,852,961,1030,1054,1087,1089,1221,1511
'<([^>]+)>'	257,283,992,1104,1248,1257,1319,1386,1415,1448,1469,1488,1536,1580
'\\!([^=])'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'^[\\d,]+$'	302,323,355,422,849,866,878,1004,1012,1086,1495,1517,1580,1634
'[\\r\\n]+'	43,109,182,503,656,826,906,1007,1015,1032,1258,1302,1404,1561
'([ \\t]*)'	150,304,640,662,842,851,945,1025,1054,1147,1199,1322,1505,1561
'[^0-9A-F]'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'^([^/:]+):'	12,287,412,602,759,852,961,1054,1087,1221,1495,1509,1511,1580
'[ \t\\)].*$'	533,587,618,793,818,1007,1015,1032,1080,1172,1266,1296,1428,1493
'(?P<pad>[=]*)$'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'^(.*)#([^#]*)$'	12,287,412,602,759,852,961,1054,1087,1221,1495,1509,1511,1580
'&#([0-9]+)[^0-9]'	12,287,412,413,602,759,852,961,1054,1076,1087,1221,1509,1511
'^(.*)\\?([^?]*)$'	12,287,412,602,759,852,961,1054,1087,1221,1495,1509,1511,1580
'\\{@([^\\}]*)=([^\\}]*)}'	9,55,147,181,236,247,552,606,919,1007,1223,1267,1395,1420
'^.*FT_TRACE_DEF[ \t]*\\([ \t]*'	533,587,618,793,818,1007,1015,1032,1080,1172,1266,1296,1428,1493
'<([a-zA-Z][-.a-zA-Z0-9]*)/([^/]*)/'	12,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
'^[ \t]*#define[ \t]+FT_COMPONENT[ \t]+trace_'	533,587,618,793,818,1007,1015,1032,1080,1172,1266,1296,1428,1493
'(.*/|)([^/]+\\.[a-z]+:\\d+):(\\d+:)? warning:'	1040,1103,1105,1106,1131,1237,1306,1356,1400,1556,1610,1622,1624,1627
'%(?:\\((?P<key>.*?)\\))?(?P<modifiers>[-#0-9 +*.hlL]*?)[eEfFgGdiouxXcrs%]'	12,251,287,381,422,602,662,800,1033,1054,1087,1509,1517,1580
'\\s*([a-zA-Z_][-:.a-zA-Z_0-9]*)(\\s*=\\s*(\\\'[^\\\']*\\\'|"[^"]*"|[][\\-a-zA-Z0-9./,:;+*%?!&$\\(\\)_#=~\\\'"@]*))?'	12,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
'^(?P<century>\\d{2})?(?P<year>\\d{2})(?P<month>\\d{2})(?P<day>\\d{2})(?P<sign>[\\-+])?(?P<serial>\\d{3})(?P<checksum>\\d)$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1634
'[]&<]'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'[^0-9]'	21,312,492,525,531,627,826,832,846,971,1364,1386,1546
'^([ \\t]*)'	12,55,200,287,433,602,927,1003,1054,1087,1202,1509,1580
'^([^/:]+)://'	12,287,412,602,759,852,961,1054,1087,1221,1495,1509,1511
'[\\?|><:/*]"'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'%\\(([^)]+)\\)s'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'\\+OK.*(<[^>]+>)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'%\\(([^)]*)\\)s|.'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'"(?:[^"\\\\]|\\\\.)*"'	12,287,356,412,602,759,852,961,1054,1087,1221,1509,1511
'[^\t\r\n -~\xa0-\xff]'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
"'(?:[^'\\\\]|\\\\.)*'"	12,287,356,412,602,759,852,961,1054,1087,1221,1509,1511
'[\\?|><:/*"+,;=\\[\\]]'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'\\[(?P<header>[^]]+)\\]'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'coding[:=]\\s*([-\\w_.]+)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'([-\\w]+)\\s*:\\s*([^:;]*)'	220,454,666,707,927,1003,1122,1247,1263,1290,1469,1580,1594
'^#!.*python[0-9.]*([ \t].*)?$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'.*FLAGS \\((?P<flags>[^\\)]*)\\)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'url\\s*\\(\\s*[^\\s)]+?\\s*\\)\\s*'	220,454,666,707,927,1003,1122,1247,1263,1290,1469,1580,1594
'[ \t]*([^ \t]+)[ \t]+realm="([^"]*)"'	12,287,412,602,759,852,961,1054,1087,1221,1495,1509,1511
'^([-+]?)0*(\\d*)((?:\\.\\d*)?)(([eE][-+]?\\d+)?)$'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'&#(?P<char>[0-9]+[^0-9]|x[0-9a-fA-F]+[^0-9a-fA-F])'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'((\\\\[\\\\abfnrtv\\\'"]|\\\\[0-9]..|\\\\x..|\\\\u....)+)'	12,287,412,531,602,759,852,961,1054,1087,1221,1509,1511
'(?P<option>[^:=\\s][^:=]*)\\s*(?P<vi>[:=])\\s*(?P<value>.*)$'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'(?P<delim>[^\\w\n"\'])(?P<space> ?)(?P<quote>["\']).*?(?P=quote)(?P=delim)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'\\b((http|ftp)://\\S+[\\w/]|RFC[- ]?(\\d+)|PEP[- ]?(\\d+)|(self\\.)?(\\w+))'	12,287,412,531,602,759,852,961,1054,1087,1221,1509,1511
'^([:,;#%.\\sa-zA-Z0-9!]|\\w-\\w|\'[\\s\\w]+\'|"[\\s\\w]+"|\\([\\d,\\s]+\\))*$'	220,454,666,707,927,1003,1122,1247,1263,1290,1469,1580,1594
'\\b((http|ftp)://\\S+[\\w/]|RFC[- ]?(\\d+)|PEP[- ]?(\\d+)|(self\\.)?((?:\\w|\\.)+))\\b'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'\\s*([a-zA-Z_][-.:a-zA-Z_0-9]*)(\\s*=\\s*(\\\'[^\\\']*\\\'|"[^"]*"|[-a-zA-Z0-9./,:;+*%?!&$\\(\\)_#=~@]*))?'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'[\\x00\\x01\\x02\\x03\\x04\\x05\\x06\\x07\\x08\\x0b\\x0c\\x0e\\x0f\\x10\\x11\\x12\\x13\\x14\\x15\\x16\\x17\\x18\\x19\\x1a\\x1b\\x1c\\x1d\\x1e\\x1f]'	12,31,287,412,602,759,852,961,1054,1087,1221,1509,1511
'.*INTERNALDATE "(?P<day>[ 0123][0-9])-(?P<mon>[A-Z][a-z][a-z])-(?P<year>[0-9][0-9][0-9][0-9]) (?P<hour>[0-9][0-9]):(?P<min>[0-9][0-9]):(?P<sec>[0-9][0-9]) (?P<zonen>[-+])(?P<zoneh>[0-9][0-9])(?P<zonem>[0-9][0-9])"'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'\n    \\""" [^"\\\\]* (?:\n                     (?: \\\\. | "(?!"") )\n                     [^"\\\\]*\n                 )*\n    (?: \\""" )?\n\n|   " [^"\\\\\\n]* (?: \\\\. [^"\\\\\\n]* )* "?\n\n|   \'\'\' [^\'\\\\]* (?:\n                   (?: \\\\. | \'(?!\'\') )\n                   [^\'\\\\]*\n                )*\n    (?: \'\'\' )?\n\n|   \' [^\'\\\\\\n]* (?: \\\\. [^\'\\\\\\n]* )* \'?\n'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'[][\\\\()"]'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'[\\w.@+-]+$'	302,323,355,422,849,866,878,1004,1495,1517,1532,1634
'.*"([^"]+)"$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'[^ !-<>-~\\t]'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'[^-a-zA-Z0-9!*+/ ]'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'[][\\\\()<>@,:;".]'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^([^ \t]+)[ \t]+(.*)$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'((^|;)\\s*charset=)([^;]*)'	22,38,60,64,72,94,790,881,928,1068,1150,1169
"[^\\w!#$%&'*+,.:;<=>?^`|~-]"	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'(\\w+)[-_](release|version)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^(?P<group>[^ \t]+)[ \t]+(.*)$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'&(#(\\d+|x[\\da-fA-F]+)|[\\w.:-]+);?'	345,383,662,1033,1087,1257,1415,1536,1557,1580,1594,1634
'\\[(?P<type>[A-Z-]+)( (?P<data>[^\\]]*))?\\]'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^(From |[\\041-\\071\\073-\\176]{1,}:|[\\t ])'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^content-type:.*multipart/.*boundary="?([^;"\n]*)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
