'.+UNIT ?\\["(?P<unit_name>[\\w \\\'\\(\\)]+)", ?(?P<unit>[\\d\\.]+)(,AUTHORITY\\["(?P<unit_auth_name>[\\w \\\'\\(\\)]+)","(?P<unit_auth_val>\\d+)"\\])?\\]([\\w ]+)?(,AUTHORITY\\["(?P<auth_name>[\\w \\\'\\(\\)]+)","(?P<auth_val>\\d+)"\\])?\\]$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
'(?:(\\w+)=)?(.+)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1481,1495,1517,1538
'^-?\\d+(\\.\\d+)?$'	96,251,252,487,639,1087,1104,1257,1386,1415,1469,1495,1536,1555,1580
'<(/)?([^ ]+?)(?: (/)| .*?)?>'	82,89,302,323,355,422,866,1004,1021,1074,1075,1184,1468,1495,1517
'^([-+])?(\\d\\d?):?(\\d\\d)?$'	12,225,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
'\\s*(<=?|>=?|==|!=)\\s*((\\w|[-.])+)'	287,487,498,602,662,1033,1087,1257,1415,1469,1509,1536,1580,1594,1634
'^(?P<birth>\\d{6})/?(?P<id>\\d{3,4})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^(\\d{2})[-\\.]?(\\d{4})[-\\.]?(\\d{4})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^0\\d(\\s|\\.)?(\\d{2}(\\s|\\.)?){3}\\d{2}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^(\\d{4})[ -]?(\\d{4})[ -]?(\\d{2})[ -]?(\\d{10})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^(\\s+)?\\{[\\s\\w,\\[\\]\\{\\}\\-\\."\\\':]+\\}(\\s+)?$'	302,323,355,422,849,866,878,1004,1012,1086,1184,1495,1517,1580,1634
'^(?P<major>\\d+)\\.(?P<minor>\\d+)(\\.(?P<subminor>\\d+))?'	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1580,1634
'^(?P<area>\\d{3})[-\\ ]?(?P<group>\\d{2})[-\\ ]?(?P<serial>\\d{4})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^{"type":"Point","coordinates":\\[-95.363151,29.763374,18(\\.0+)?\\]}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1580,1634
'(?P<name>[^-]+)( -(?P<ver>[^-]+) (-py(?P<pyver>[^-]+) (-(?P<plat>.+))? )? )?'	487,498,602,662,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
'^(?P<residence>\\d{10})(?P<origin>\\w{1,3})[-\\ ]?(?P<birthday>\\d{7})[-\\ ]?(?P<validity>\\d{7})[-\\ ]?(?P<checksum>\\d{1})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
'^[1-9]\\d{2} ?\\d{2}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1634
'(.*/|)([^/]+\\.[a-z]+:\\d+):(\\d+:)? warning:'	1040,1103,1105,1106,1131,1237,1306,1356,1400,1556,1610,1622,1624,1627
'%(?:\\((?P<key>.*?)\\))?(?P<modifiers>[-#0-9 +*.hlL]*?)[eEfFgGdiouxXcrs%]'	12,251,287,381,422,602,662,800,1033,1054,1087,1509,1517,1580
'\\s*([a-zA-Z_][-:.a-zA-Z_0-9]*)(\\s*=\\s*(\\\'[^\\\']*\\\'|"[^"]*"|[][\\-a-zA-Z0-9./,:;+*%?!&$\\(\\)_#=~\\\'"@]*))?'	12,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
'^(?P<century>\\d{2})?(?P<year>\\d{2})(?P<month>\\d{2})(?P<day>\\d{2})(?P<sign>[\\-+])?(?P<serial>\\d{3})(?P<checksum>\\d)$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1634
'\\+( (?P<data>.*))?'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'^#!.*python[0-9.]*([ \t].*)?$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'(\\d+)x(\\d+)\\+(-?\\d+)\\+(-?\\d+)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'^(?P<number>\\d{1,8})-?(?P<check>\\d)$'	302,323,355,422,849,866,878,1012,1086,1158,1495,1517,1634
'^([-+]?)0*(\\d*)((?:\\.\\d*)?)(([eE][-+]?\\d+)?)$'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'(?P<delim>[^\\w\n"\'])(?P<space> ?)(?P<quote>["\']).*?(?P=quote)(?P=delim)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'\\b((http|ftp)://\\S+[\\w/]|RFC[- ]?(\\d+)|PEP[- ]?(\\d+)|(self\\.)?(\\w+))'	12,287,412,531,602,759,852,961,1054,1087,1221,1509,1511
'^(\\+90|0)? ?(([1-9]\\d{2})|\\([1-9]\\d{2}\\)) ?([2-9]\\d{2} ?\\d{2} ?\\d{2})$'	302,323,355,422,849,866,878,1012,1086,1158,1495,1517,1634
'\\b((http|ftp)://\\S+[\\w/]|RFC[- ]?(\\d+)|PEP[- ]?(\\d+)|(self\\.)?((?:\\w|\\.)+))\\b'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'\\s*([a-zA-Z_][-.:a-zA-Z_0-9]*)(\\s*=\\s*(\\\'[^\\\']*\\\'|"[^"]*"|[-a-zA-Z0-9./,:;+*%?!&$\\(\\)_#=~@]*))?'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'(?P<year>\\d\\d\\d\\d)(?:-(?P<month>\\d\\d)(?:-(?P<day>\\d\\d)(?:T(?P<hour>\\d\\d)(?::(?P<minute>\\d\\d)(?::(?P<second>\\d\\d))?)?)?)?)?Z'	12,31,287,412,602,759,852,961,1054,1087,1221,1509,1511
'\n    \\""" [^"\\\\]* (?:\n                     (?: \\\\. | "(?!"") )\n                     [^"\\\\]*\n                 )*\n    (?: \\""" )?\n\n|   " [^"\\\\\\n]* (?: \\\\. [^"\\\\\\n]* )* "?\n\n|   \'\'\' [^\'\\\\]* (?:\n                   (?: \\\\. | \'(?!\'\') )\n                   [^\'\\\\]*\n                )*\n    (?: \'\'\' )?\n\n|   \' [^\'\\\\\\n]* (?: \\\\. [^\'\\\\\\n]* )* \'?\n'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'^\\s*(#.*)?$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^([0-9]+) ?(.*)\n?'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^(.*\\s+)?(.*?)(\\(.*)?'	283,332,339,356,518,538,670,689,787,832,1000,1288
'&(#(\\d+|x[\\da-fA-F]+)|[\\w.:-]+);?'	345,383,662,1033,1087,1257,1415,1536,1557,1580,1594,1634
'\\* (?P<type>[A-Z-]+)( (?P<data>.*))?'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^(?P<name>\\w+)\\*((?P<num>[0-9]+)\\*?)?$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'(?P<feature>[A-Za-z0-9][A-Za-z0-9\\-]*) ?'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'\\[(?P<type>[A-Z-]+)( (?P<data>[^\\]]*))?\\]'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^content-type:.*multipart/.*boundary="?([^;"\n]*)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'\\* (?P<data>\\d+) (?P<type>[A-Z-]+)( (?P<data2>.*))?'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
"l_ngettext, u?'\\%\\(num\\)s apple', u?'\\%\\(num\\)s apples', 3"	251,252,1087,1104,1257,1386,1415,1469,1495,1536,1555,1580
'(__libc_init)|(GLIBC_([0-9.]+))|(libc(_\\w+)?\\.so(?:\\.(\\d[0-9.]*))?)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'(::|\\.\\.|\\(\\)|[/.*:\\[\\]\\(\\)@=])|((?:\\{[^}]+\\})?[^/:\\[\\]\\(\\)@=\\s]+)|\\s+'	12,147,245,287,305,602,1248,1317,1501,1505,1509,1638
'\n  =\\?                   # literal =?\n  (?P<charset>[^?]*?)   # non-greedy up to the next ? is the charset\n  \\?                    # literal ?\n  (?P<encoding>[qb])    # either a "q" or a "b", case insensitive\n  \\?                    # literal ?\n  (?P<atom>.*?)         # non-greedy up to the next ?= is the atom\n  \\?=                   # literal ?=\n  '	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'\\]\\]\\n?'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'\\[\\[\\n?'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'\\n\\r?\\n$'	147,173,181,201,295,369,959,1025,1177,1276,1496
'\\d+ tests?\\.'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'^\\r?\\n\\r?\\n'	147,173,181,201,295,369,959,1025,1177,1276,1496
'^\\d+(\\.\\d+)?$'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'(\\w+(?:\\.c)?|\\W+)'	12,412,549,759,852,961,1054,1087,1221,1511,1580
'\\d+ tests?, listed below'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'^([^\\[\\]]+)(\\[.*\\])?$'	0,75,119,768,785,825,1007,1015,1032,1054,1301
'\\d+ tests? from ([a-zA-Z_])'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'\\d+ tests? from \\d+ test cases?'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'^\\[\\s*RUN\\s*\\].*\\.(\\w+(/\\w+)?)'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'^@@ -(\\d+),?(\\d*) \\+(\\d+),?(\\d*) @@$'	147,173,181,201,295,369,959,1025,1177,1276,1496
'^\\[\\-+\\] \\d+ tests? from (\\w+(/\\w+)?)'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'(.*  )(\\w+)(( &lt;cycle.*&gt;)? \\[\\d+\\])\\n'	12,412,549,759,852,961,1054,1087,1221,1511,1580
'^(?P<proto>inet):(?P<host>[^:]+)(:(?P<port>[0-9]+))?$'	100,190,200,619,658,950,1247,1399,1403,1485,1570
'^\\$Version="?1"?;'	12,412,759,774,852,961,1087,1221,1511,1580
'0x([0-9a-fA-F]+)L?'	12,412,759,852,961,1054,1087,1221,1511,1580
'-py([123]\\.?[0-9]?)$'	1104,1257,1263,1290,1386,1415,1536,1580,1594,1634
'/\\*([^*]+|\\*+[^/])*(\\*+/)?'	12,412,759,852,961,1054,1087,1221,1511,1580
'Shipping="?FedEx"?;\\s*\\$Path="\\/acme"'	12,412,759,774,852,961,1087,1221,1511,1580
'Customer="?WILE_E_COYOTE"?;\\s*\\$Path="\\/acme"'	12,412,759,774,852,961,1087,1221,1511,1580
'Part_Number="?Rocket_Launcher_0001"?;\\s*\\$Path="\\/acme"'	12,412,759,774,852,961,1087,1221,1511,1580
'^\\$Version="?1"?; Customer="?WILE_E_COYOTE"?; \\$Path="/acme"$'	12,412,759,774,852,961,1087,1221,1511,1580
'^-?\\d+$'	43,82,89,90,901,1004,1074,1075,1495
'^(@[a-z]+)?{'	12,412,759,852,961,1054,1087,1221,1511
'\\$<\\d+>[/*]?'	76,737,757,1087,1205,1243,1244,1246,1540
'(\\w+(?::\\w+)?)'	12,412,759,852,961,1087,1221,1511,1580
'Out\\[(\\d+)\\]:\\s?(.*)\\s*'	538,642,747,776,971,1000,1203,1288,1580
'In \\[(\\d+)\\]:\\s?(.*)\\s*'	538,642,747,776,971,1000,1203,1288,1580
'\\\\end{(?:long)?table([iv]+)}'	12,412,759,852,961,1054,1087,1221,1511
'\\\\begin{(?:long)?table([iv]+)}'	12,412,759,852,961,1054,1087,1221,1511
'<title>([^- ]+ - )?Revision \\d+:'	662,1033,1087,1257,1415,1536,1580,1594,1634
'^([A-Z]+)([1-9][0-9]*)(?::([A-Z]+)([1-9][0-9]*))?$'	12,412,759,852,961,1087,1221,1511,1580
'^\\s*(?P<kw>[a-z]+)(\\s+(?P<id>[a-zA-Z_]\\w*))?[^\\w]'	12,412,759,852,961,1054,1087,1221,1511
'^\\s*#?\\s*end\\s+(?P<kw>[a-z]+)(\\s+(?P<id>[a-zA-Z_]\\w*))?[^\\w]'	12,412,759,852,961,1054,1087,1221,1511
'((?:0x[0-9a-fA-F]+\\+?)+)\\s+((?:(?:0x[0-9a-fA-Z]+|<[A-Za-z]+>)\\+?)*)\\s*(#.+)?'	12,412,759,852,961,1087,1221,1511,1580
'^(?P<w>\\d\\d?\\d?)\\.(?P<x>\\d\\d?\\d?)\\.(?P<y>\\d\\d?\\d?)\\.(?P<z>\\d\\d?\\d?)$'	302,323,355,422,866,1004,1184,1495,1517
'^\\s*@?#'	113,147,181,251,498,1087,1267,1555
'u?r?["\\\']'	304,640,662,842,945,1025,1322,1505
'^(0x)?[0-9]+$'	119,768,825,1007,1015,1032,1054,1301
'((a)|(b))(c)?'	12,412,759,852,961,1087,1221,1511
'^(?:(a)|c)(\\1)?$'	12,412,759,852,961,1087,1221,1511
'\x1b\\[(0;3\\d)?m'	416,852,994,1007,1301,1511,1560,1598
'</?xsl:([^>]*)/?>?'	113,147,181,251,498,1087,1267,1555
'^(\\|)?([^()]+)\\1$'	12,412,759,852,961,1087,1221,1511
'^(.*)=([-+]?[0-9]+)'	12,412,759,852,961,1087,1221,1511
'^(0|-?[1-9][0-9]*)$'	306,322,467,505,534,896,1007,1466
'^(\\|)?([^()]+)\\1?$'	12,412,759,852,961,1087,1221,1511
'^(?:SI)?([1-9]\\d{7})$'	302,849,878,1012,1086,1158,1495,1634
'^\\$\\((.*?)\\)(/(.*))?$'	306,322,467,505,534,896,1007,1466
'\\[\\d+ refs\\]\\r?\\n?$'	12,412,759,852,961,1087,1221,1511
'(^|\\n)[ ]{0,3}>[ ]?(.*)'	236,247,552,606,919,1007,1223,1420
'^\\d{15}(\\d{2}[0-9xX])?$'	302,849,878,1012,1086,1158,1495,1634
'^([a-zA-F0-9_-]*)[\\.]?.*$'	306,322,464,467,505,534,1300,1466
'^(Keyed)?(Call|Load|Store)IC_'	306,322,464,467,505,534,1300,1466
'&#(x?[0-9A-Fa-f]+)[^0-9A-Fa-f]'	147,181,190,325,582,622,915,1597
'(?:(?P<a1>a)|(?P<b2>b))(?P<c3>c)?'	12,412,759,852,961,1087,1221,1511
'([Ww]/)?(?:"(.*?)"|(.*?))(?:\\s*,\\s*|$)'	992,1104,1257,1386,1415,1469,1536,1580
'&(?:([a-zA-Z][-.a-zA-Z0-9]*)|#([0-9]+))(;?)'	12,287,510,602,774,1054,1087,1509
'([^\\s;,]+)(?:[^,]*?;\\s*q=(\\d*(?:\\.\\d+)?))?'	992,1104,1257,1386,1415,1469,1536,1580
'^(?:[78]-?)?(\\d{3})[-\\.]?(\\d{3})[-\\.]?(\\d{4})$'	302,849,878,1012,1086,1158,1495,1634
'\\d{4}-\\d{2}-\\d{2} \\d{2}:\\d{2}:\\d{2}(?:\\.\\d+)?'	302,849,878,1004,1012,1086,1158,1495
'^([a-f0-9]+)\\s(.{7})\\s(\\S+)\\s+([a-f0-9]+)\\s+(?:\\.hidden\\s+)?(.*)$'	306,322,464,467,505,534,1404,1466
'^(#[0-9a-f]+|rgb\\(\\d+%?,\\d*%?,?\\d*%?\\)?|\\d{0,2}\\.?\\d{0,2}(cm|em|ex|in|mm|pc|pt|px|%|,|\\))?)$'	220,927,1122,1263,1290,1469,1580,1594
'\\s*([a-zA-Z_][-.:a-zA-Z_0-9]*)(\\s*=\\s*(\\\'[^\\\']*\\\'|"[^"]*"|[-a-zA-Z0-9./:;+*%?!&$\\(\\)_#=~]*))?'	43,330,412,759,852,961,1221,1511
'(?P<hour>\\d{1,2}):(?P<minute>\\d{1,2})(?::(?P<second>\\d{1,2})(?:\\.(?P<microsecond>\\d{1,6})\\d{0,6})?)?'	849,878,1012,1086,1158,1495,1580,1634
'(?:;\\s*|\\s+)(\\b\\w{2}\\b(?:-\\b\\w{2}\\b)?)\\s*;|(?:\\(|\\[|;)\\s*(\\b\\w{2}\\b(?:-\\b\\w{2}\\b)?)\\s*(?:\\]|\\)|;)'	992,1104,1257,1386,1415,1469,1536,1580
'(([a-zA-Z0-9\\_\\-\\.\\+]+)@((\\[[0-9]{1,3}\\.[0-9]{1,3}\\.[0-9]{1,3}\\.)|(([a-zA-Z0-9\\-]+\\.)+))([a-zA-Z]{2,4}|[0-9]{1,3})(\\]?))'	147,181,190,325,582,622,915,1597
'(\\\\*)(?:(?::([a-zA-Z_][a-zA-Z_0-9]*)?()(?:#(.*?)#)?)|(?:<([a-zA-Z_][a-zA-Z_0-9]*)?(?::([a-zA-Z_]*)(?::((?:\\\\.|[^\\\\>]+)+)?)?)?>))'	559,921,1047,1095,1234,1277,1580,1592
'^(?P<version>(?P<major>\\d+)\\.(?P<minor>\\d+)\\.(?P<subminor>\\d+))(rc(?P<release_candidate>\\d+))?-CAPI-(?P<capi_version>\\d+\\.\\d+\\.\\d+)$'	302,323,355,422,866,1004,1495,1517
'(?smx)\n    (<\\?.*?\\?>)?\\s*\n    <!DOCTYPE\\s+(\n     [a-zA-Z_][a-zA-Z0-9]*\\s+\n     [a-zA-Z_][a-zA-Z0-9]*\\s+\n     "[^"]*")\n     [^>]*>\n'	113,147,181,251,498,1087,1267,1555
'^(?:\\.\\s*(include|undef|error|warning|if|else|elif|endif|for|endfor)|\\s*(ifeq|ifneq|ifdef|ifndef|else|endif|-?include|define|endef|:))(?=\\s)'	113,147,181,251,498,1087,1267,1555
'\n    ((?P<name>\\w+)\\s*=\\s*)?\n    (?P<value>\n        True|False|\n        \\d+.\\d+|\n        \\d+.|\n        \\d+|\n        \\w+|\n        [urUR]?(?P<stringval>"[^"]*?"|\'[^\']*\')\n    )\\s*,\n'	992,1104,1257,1386,1415,1469,1536,1580
'\n  =\\?                   # literal =?\n  (?P<charset>[^?]*?)   # non-greedy up to the next ? is the charset\n  \\?                    # literal ?\n  (?P<encoding>[qb])    # either a "q" or a "b", case insensitive\n  \\?                    # literal ?\n  (?P<encoded>.*?)      # non-greedy up to the next ?= is the encoded string\n  \\?=                   # literal ?=\n  '	43,412,759,852,961,1221,1511,1580
'(a)?a'	12,412,759,852,1087,1221,1511
',?\\s+'	147,162,181,251,619,1087,1267
'(a)(b)?b'	12,412,759,852,1087,1221,1511
'</?(\\w+)'	220,454,666,707,927,1003,1247
'&(#?)(\\w+?);'	173,552,606,800,1223,1420,1469
'%+ ?(.*)\n[ \t]*'	12,412,759,852,961,1221,1511
'^\\d+_\\d+_?\\d*$'	322,467,505,534,712,1216,1466
'&#?[A-Za-z0-9]+?;'	55,225,287,510,602,774,1509
'(?P<a>a)(?P<b>b)?b'	12,412,759,852,1087,1221,1511
'^(?P<type>[A-Z]+) ?\\('	302,849,878,1012,1086,1158,1184
'^([^@]*@)?([^:]*)(:.*)?'	147,181,278,296,432,819,1366
'^([A-Za-z]:)?[/\\\\\\\\]*'	322,467,505,534,712,1216,1466
'\\bNOLINT\\b(\\([^)]*\\))?'	322,416,467,505,534,1404,1466
'\\s*[-\\w]+\\s*:\\s*[^:;]*;?'	220,454,666,707,927,1003,1247
'([\\d.]+)[^(]*(?:\\((.+)\\))?'	12,412,759,852,961,1221,1511
'&#(x?[0-9a-fA-F]+)[^0-9a-fA-F]'	55,225,287,510,602,774,1509
'&(?!#?[xX]?(?:[0-9a-fA-F]+|\\w+);)'	55,200,552,606,1223,1247,1420
'^//(\\s*)TODO(\\(.+?\\))?:?(\\s|$)?'	322,416,467,505,534,1404,1466
'[\\\\]([a-zA-Z]+[*]?) ?({|\\s*\\n?)'	12,412,759,852,961,1221,1511
'(\\ ?\\ ?\\ ?)\\[\\^([^\\]]*)\\]:\\s*(.*)'	147,181,236,247,919,1007,1395
'&(?:([a-zA-Z][-.a-zA-Z0-9]*)|#(x?[0-9a-fA-F]+))(;?)'	55,225,287,510,602,774,1509
'(?P<replace>(?P<type>>(?:(?:!?@?)|\\|)?)(?P<command_string>[-a-zA-Z0-9_.]+)?\\((?P<is_array>\\s*\\[?)(?P<content>.*?)(\\]?)\\))'	306,322,467,505,534,1007,1466
'(?P<replace>(?P<type><(?:(?:!?@?)|\\|)?)(?P<command_string>[-a-zA-Z0-9_.]+)?\\((?P<is_array>\\s*\\[?)(?P<content>.*?)(\\]?)\\))'	306,322,467,505,534,1007,1466
'(([a-zA-Z0-9\\_\\-\\.\\+]+)@((\\[[0-9]{1,3}\\.[0-9]{1,3}\\.[0-9]{1,3}\\.)|(([a-zA-Z0-9\\-]+\\.)+))([a-zA-Z]{2,4}|[0-9]{1,3})(\\]?))(\\?subject=\\S+)?'	220,454,666,707,927,1003,1247
